,Token,Frequency_x,Frequency_y,Difference
2,s,0.015117798735473843,0.015004851127329988,0.00011294760814385511
107,market,0.0009466285189502313,0.0008338221040252276,0.00011280641492500377
30,2,0.0026067606230793685,0.0025006962154661004,0.00010606440761326812
195,30,0.0005686835505633853,0.000466004710873485,0.00010267883968990033
54,down,0.0014870545017837589,0.0013876178283910938,9.943667339266504e-05
13,1,0.0047472713786160855,0.004648591921667313,9.867945694877218e-05
187,central,0.0005863445303945462,0.0004990226030093257,8.73219273852205e-05
11,U.S.,0.005934089223270107,0.005848980011853712,8.510921141639555e-05
216,low,0.0005404259828335276,0.00046071029668260673,7.971568615092092e-05
199,Global,0.000565151354597153,0.0004899739678467338,7.517738675041918e-05
83,Russia,0.001144431493059235,0.001071878218462354,7.255327459688098e-05
202,6,0.0005616191586309209,0.0004891076091609538,7.251154946996707e-05
161,hit,0.0006781816255165837,0.0006063548179698579,7.182680754672576e-05
221,Asia,0.0005262971989685988,0.0004557046687203218,7.059253024827695e-05
219,British,0.0005333615909010632,0.000466004710873485,6.735688002757823e-05
119,growth,0.000872452403659355,0.0008114893023473412,6.0963101312013824e-05
50,Bank,0.001660132104129137,0.0016004532788644,5.967882526473705e-05
172,CFO,0.000632263077955565,0.0005735294499864126,5.873362796915231e-05
104,talks,0.0009501607149164636,0.000894082163725042,5.6078551191421594e-05
67,New,0.0012927837236409877,0.0012375452515987447,5.5238472042242956e-05
222,20,0.0005262971989685988,0.00048025149815075736,4.6045700817841405e-05
115,is,0.0008830489915580516,0.0008398866148256882,4.316237673236342e-05
207,Holding,0.0005580869626646886,0.0005151946318105539,4.2892330854134666e-05
146,4,0.0007170357811451379,0.0006789364234229889,3.809935772214898e-05
152,chief,0.0006993748013139769,0.0006638232774599364,3.555152385404043e-05
265,watch,0.0004662498675426513,0.00043722235009034676,2.902751745230452e-05
130,may,0.000787679700469782,0.0007618180710292832,2.5861629440498816e-05
86,buy,0.0011126417293631451,0.0010884352955683732,2.4206433794771946e-05
148,Australia,0.0007099713892126735,0.0006858672929092296,2.4104096303443896e-05
237,buys,0.00051216841510367,0.0004882412504751737,2.3927164628496304e-05
117,Japan,0.0008795167955918194,0.0008576950989222787,2.1821696669540734e-05
127,set,0.0008159372681996397,0.0007976275633748599,1.8309704824779802e-05
206,worth,0.0005580869626646886,0.0005399339853933851,1.81529772713035e-05
253,source,0.0004839108473738123,0.00046802621447363847,1.588463290017381e-05
140,banks,0.0007311645650100668,0.0007215805231786084,9.584041831458417e-06
257,S,0.00047331425947511567,0.00046407946934952924,9.234790125586432e-06
124,firm,0.0008335982480308007,0.0008266024483103936,6.995799720407067e-06
181,cash,0.0006040055102257073,0.0005989426381026282,5.062872123079063e-06
290,investors,0.0004344601038465614,0.0004302914806041061,4.168623242455289e-06
56,UK,0.0014764579138850623,0.0014723284554451462,4.129458439916089e-06
231,than,0.0005227650030023666,0.0005190451148584654,3.7198881439012062e-06
134,North,0.0007558899367736922,0.0007536357945524713,2.254142221220839e-06
125,Corp,0.0008265338560983364,0.0008334370557204364,-6.903199622100044e-06
103,STOCKS,0.0009642894987813924,0.0009736909007406116,-9.401401959219192e-06
193,CORRECTED,0.0005757479424958496,0.0005853696853587403,-9.62174286289069e-06
132,Energy,0.0007664865246723888,0.0007777975756781157,-1.1311051005726946e-05
277,House,0.00044858888771149024,0.0004610953449873979,-1.2506457275907642e-05
198,IPO,0.000565151354597153,0.0005788238641772908,-1.3672509580137798e-05
191,ahead,0.0005792801384620819,0.0005929743893783655,-1.3694250916283595e-05
250,case,0.0004874430433400445,0.0005030656102096328,-1.5622566869588346e-05
235,report,0.0005192328070361343,0.0005354096678120891,-1.6176860775954762e-05
227,Syria,0.0005227650030023666,0.000539067626707605,-1.6302623705238438e-05
288,yen,0.00043799229981279363,0.000457437386091882,-1.9445086279088353e-05
190,RPT,0.0005792801384620819,0.0005989426381026282,-1.966249964054632e-05
100,South,0.0009713538907138568,0.0009931358401325645,-2.178194941870762e-05
294,change,0.000427395711914097,0.00045310559266298155,-2.570988074888453e-05
271,Mexico,0.00045918547561018684,0.0004865085331036135,-2.7323057493426682e-05
168,record,0.0006463918618204938,0.0006755672507560664,-2.917538893557254e-05
289,EUR,0.0004344601038465614,0.000465523400492496,-3.106329664593461e-05
138,Olympics,0.0007417611529087634,0.0007731769960206221,-3.141584311185867e-05
110,bank,0.0009324997350853026,0.0009712843488356668,-3.8784613750364265e-05
159,out,0.0006817138214828158,0.0007281263443600579,-4.641252287724206e-05
252,bid,0.0004874430433400445,0.0005410891303077585,-5.364608696771403e-05
73,Holdings,0.0012221398043163435,0.001278360371906606,-5.6220567590262605e-05
201,it,0.0005616191586309209,0.0006198315086375479,-5.8212350006627066e-05
295,names,0.000427395711914097,0.0004900702299229316,-6.267451800883459e-05
214,week,0.0005439581787997598,0.000608953894027198,-6.499571522743824e-05
273,cut,0.0004556532796439546,0.0005212591426110145,-6.560586296705989e-05
211,debt,0.0005510225707322243,0.0006180025291897901,-6.69799584575658e-05
186,police,0.0005863445303945462,0.0006533307111543777,-6.698618075983147e-05
93,will,0.0010208046342411077,0.0010910343716257133,-7.022973738460563e-05
164,Korea,0.000667585037617887,0.0007391002210466055,-7.151518342871847e-05
176,000,0.0006216664900568683,0.0006932794727764591,-7.16129827195908e-05
183,back,0.0006040055102257073,0.0006765298715180443,-7.2524361292337e-05
129,against,0.0007912118964360143,0.0008659736374752883,-7.476174103927401e-05
272,dollar,0.0004556532796439546,0.0005312703985355843,-7.561711889162971e-05
188,win,0.0005828123344283141,0.0006601653185644206,-7.735298413610652e-05
158,sell,0.0006817138214828158,0.0007596040432767341,-7.789022179391825e-05
36,over,0.0023241849457807918,0.002402990208125347,-7.88052623445553e-05
109,more,0.0009324997350853026,0.0010134471382102974,-8.094740312499481e-05
209,but,0.0005545547666984564,0.0006371586823531495,-8.260391565469312e-05
270,president,0.00045918547561018684,0.0005448433512794722,-8.56578756692854e-05
111,sources,0.0009077743633216771,0.0009957349161899046,-8.796055286822754e-05
156,Fed,0.0006887782134152803,0.0007786639343638959,-8.988572094861564e-05
260,raises,0.00047331425947511567,0.0005652509114334029,-9.193665195828725e-05
234,government,0.0005192328070361343,0.0006138632599132852,-9.463045287715088e-05
205,stock,0.0005580869626646886,0.0006562185734403113,-9.813161077562268e-05
243,group,0.0005015718272049734,0.0006043333143697043,-0.0001027614871647309
68,3,0.0012927837236409877,0.0013986879671538395,-0.00010590424351285179
197,Saudi,0.0005686835505633853,0.0006755672507560664,-0.00010688370019268107
144,high,0.0007205679771113701,0.0008286239519105471,-0.00010805597479917706
165,International,0.0006640528416516549,0.0007751022375445777,-0.00011104939589292283
166,no,0.0006569884497191904,0.0007742358788587977,-0.00011724742913960722
203,percent,0.0005616191586309209,0.0006881775827379765,-0.0001265584241070556
157,trade,0.0006887782134152803,0.0008197678409003508,-0.0001309896274850705
217,falls,0.0005404259828335276,0.0006768186577466377,-0.00013639267491311004
102,be,0.0009678216947476246,0.0011063400417411615,-0.0001385183469935369
248,fund,0.0004909752393062767,0.0006319605302384691,-0.00014098529093219245
200,Canada,0.0005616191586309209,0.0007029056803962378,-0.00014128652176531695
284,trading,0.00043799229981279363,0.0005831556576061913,-0.00014516335779339769
178,bonds,0.0006181342940906362,0.0007652835057724035,-0.00014714921168176734
213,has,0.0005439581787997598,0.0006911617071001079,-0.00014720352830034807
247,capital,0.0004945074352725089,0.0006442820759917858,-0.00014977464071927688
131,10,0.0007770831125710854,0.0009271963179370806,-0.00015011320536599516
259,investment,0.00047331425947511567,0.0006254147090570196,-0.00015210044958190394
244,gets,0.0005015718272049734,0.0006561223113641135,-0.00015455048415914012
147,rise,0.0007135035851789058,0.0009041896817258096,-0.00019068609654690385
292,private,0.0004309279078803292,0.0006258960194380085,-0.00019496811155767933
19,China,0.003380311539684222,0.003580852972481464,-0.00020054143279724232
174,court,0.0006287308819893328,0.0008298753589011183,-0.00020114447691178556
232,Inc,0.0005192328070361343,0.000721291736950015,-0.00020205892991388068
228,State,0.0005227650030023666,0.0007262011028361022,-0.00020343609983373555
133,US,0.0007558899367736922,0.000960406734225317,-0.00020451679745162477
242,prices,0.0005015718272049734,0.0007109916947968519,-0.00020941986759187852
264,two,0.0004662498675426513,0.0006777812785086155,-0.0002115314109659642
12,as,0.005337148104976864,0.005557209658898221,-0.00022006155392135726
269,end,0.00045918547561018684,0.0006794177338039778,-0.000220232258193791
182,plan,0.0006040055102257073,0.0008289127381391405,-0.00022490722791343324
275,rate,0.00045212108367772246,0.0006794177338039778,-0.0002272966501262554
241,May,0.0005086362191374377,0.0007378488140560343,-0.0002292125949185966
233,minister,0.0005192328070361343,0.0007487264286663842,-0.00022949362163024987
128,Brazil,0.0007947440924022465,0.001026731304725592,-0.00023198721232334544
77,year,0.001179753452721557,0.0014153413063360564,-0.0002355878536144994
204,billion,0.0005580869626646886,0.0008027294534133425,-0.00024464249074865395
153,first,0.0006958426053477447,0.0009442347054240888,-0.0002483921000763441
101,yuan,0.0009713538907138568,0.001232924671941251,-0.0002615707812273941
96,not,0.0009996114584437145,0.0012614182464957956,-0.0002618067880520811
154,plans,0.0006958426053477447,0.0009633908585874484,-0.00026754825323970367
189,business,0.0005828123344283141,0.0008506679673598403,-0.0002678556329315262
26,after,0.0026774045424040127,0.0029495662767763794,-0.00027216173437236667
238,about,0.00051216841510367,0.000794835963165124,-0.000282667548061454
51,the,0.0016177457525343507,0.0019005984324490988,-0.0002828526799147481
225,issue,0.0005262971989685988,0.0008102378953567698,-0.0002839406963881711
220,board,0.0005333615909010632,0.000819671578824153,-0.0002863099879230898
177,tax,0.0006181342940906362,0.0009069812819355454,-0.0002888469878449092
91,oil,0.0010879163575995196,0.0014038861192685198,-0.00031596976166900015
210,signs,0.0005510225707322243,0.0009425019880525287,-0.0003914794173203044
185,rises,0.0005898767263607785,0.0009893816191608507,-0.0003995048928000722
376,April,0.0,0.0004204727488319319,-0.0004204727488319319
375,non,0.0,0.00042153163167010755,-0.00042153163167010755
374,boost,0.0,0.00042239799035588766,-0.00042239799035588766
373,July,0.0,0.0004255746388704146,-0.0004255746388704146
372,Ltd,0.0,0.0004262484734037991,-0.0004262484734037991
371,approves,0.0,0.0004266335217085902,-0.0004266335217085902
370,lower,0.0,0.00042942512191832606,-0.00042942512191832606
369,second,0.0,0.00043019521852790836,-0.00043019521852790836
170,its,0.0006428596658542616,0.0010743810324434964,-0.0004315213665892348
368,trial,0.0,0.0004318316738232707,-0.0004318316738232707
367,past,0.0,0.00043231298420425967,-0.00043231298420425967
366,qtr,0.0,0.00043250550835665524,-0.00043250550835665524
365,outlook,0.0,0.0004331793428900397,-0.0004331793428900397
364,Gold,0.0,0.0004333718670424353,-0.0004333718670424353
363,power,0.0,0.0004334681291186331,-0.0004334681291186331
66,deal,0.0012963159196072197,0.001731273440417192,-0.00043495752080997233
362,increase,0.0,0.00043577841894738,-0.00043577841894738
361,London,0.0,0.00043616346725217114,-0.00043616346725217114
360,Iran,0.0,0.00043693356386175343,-0.00043693356386175343
359,enters,0.0,0.00043828123292852244,-0.00043828123292852244
358,probe,0.0,0.0004415541435192472,-0.0004415541435192472
357,York,0.0,0.00044396069542419184,-0.00044396069542419184
47,bln,0.0018226131185758185,0.002271688736191566,-0.00044907561761574756
95,sales,0.0010031436544099468,0.0014523059435960065,-0.0004491622891860598
356,issues,0.0,0.0004506027786818391,-0.0004506027786818391
355,Chinese,0.0,0.00045339437889157494,-0.00045339437889157494
354,placement,0.0,0.0004551270962631351,-0.0004551270962631351
353,T,0.0,0.00045531962041553067,-0.00045531962041553067
352,C,0.0,0.00045599345494891515,-0.00045599345494891515
351,SEC,0.0,0.0004586887930824532,-0.0004586887930824532
59,unit,0.0014376037582565081,0.0018974217839345718,-0.0004598180256780637
350,zlotys,0.0,0.0004634056348161447,-0.0004634056348161447
349,receives,0.0,0.0004635018968923425,-0.0004635018968923425
348,Factors,0.0,0.0004702402422261876,-0.0004702402422261876
347,approval,0.0,0.00047197295959774775,-0.00047197295959774775
346,acquisition,0.0,0.0004744757735788902,-0.0004744757735788902
345,credit,0.0,0.00047563091849326365,-0.00047563091849326365
344,state,0.0,0.0004770748496362304,-0.0004770748496362304
343,drug,0.0,0.000490359016151525,-0.000490359016151525
342,Germany,0.0,0.0004924767818278762,-0.0004924767818278762
341,notes,0.0,0.000494402023351832,-0.000494402023351832
340,hits,0.0,0.0005013328928380726,-0.0005013328928380726
339,files,0.0,0.0005018142032190615,-0.0005018142032190615
167,into,0.0006463918618204938,0.0011491766656491764,-0.0005027848038286826
338,Italy,0.0,0.0005064347828765553,-0.0005064347828765553
337,loan,0.0,0.0005065310449527532,-0.0005065310449527532
64,a,0.001366959838931864,0.0018791319894569923,-0.0005121721505251284
336,France,0.0,0.0005167348250297185,-0.0005167348250297185
335,financial,0.0,0.0005177937078678942,-0.0005177937078678942
334,election,0.0,0.0005198152114680477,-0.0005198152114680477
333,chairman,0.0,0.0005206815701538277,-0.0005206815701538277
90,stake,0.001091448553565752,0.001613159872922508,-0.0005217113193567561
332,co,0.0,0.0005234731703635635,-0.0005234731703635635
331,acquire,0.0,0.0005283825362496507,-0.0005283825362496507
330,attack,0.0,0.0005328105917547489,-0.0005328105917547489
45,by,0.0018791282540355338,0.0024126164157451256,-0.0005334881617095918
329,expects,0.0,0.0005396451991647917,-0.0005396451991647917
328,French,0.0,0.0005403190336981762,-0.0005403190336981762
327,seeks,0.0,0.0005425330614507254,-0.0005425330614507254
326,quarter,0.0,0.0005473461652606146,-0.0005473461652606146
325,cuts,0.0,0.0005479237377178014,-0.0005479237377178014
324,March,0.0,0.0005503302896227461,-0.0005503302896227461
323,company,0.0,0.0005654434355857986,-0.0005654434355857986
322,price,0.0,0.0005697752290146989,-0.0005697752290146989
321,Turkey,0.0,0.0005816154643870267,-0.0005816154643870267
18,up,0.003638161845219173,0.004223498593177887,-0.0005853367479587142
160,PlayerWatch,0.0006781816255165837,0.0012710444541155744,-0.0005928628285989907
320,PM,0.0,0.000593166913530761,-0.000593166913530761
319,offer,0.0,0.0005964398241214858,-0.0005964398241214858
37,from,0.0022817985941860053,0.0028848781615714667,-0.0006030795673854614
318,9,0.0,0.000604044528141111,-0.000604044528141111
317,wins,0.0,0.0006061622938174623,-0.0006061622938174623
316,contract,0.0,0.0006182913154183833,-0.0006182913154183833
48,new,0.0018190809226095864,0.0024566081845675144,-0.0006375272619579279
315,offering,0.0,0.0006604541047930139,-0.0006604541047930139
314,y,0.0,0.0006814392374041314,-0.0006814392374041314
276,revenue,0.00045212108367772246,0.0011373364302768487,-0.0006852153465991262
313,qtrly,0.0,0.0006864448653664163,-0.0006864448653664163
43,shares,0.0019568365652926425,0.0026473996195915273,-0.0006905630542988848
312,sale,0.0,0.0007202328541118394,-0.0007202328541118394
311,appoints,0.0,0.000724949695845531,-0.000724949695845531
310,data,0.0,0.0007515180288761201,-0.0007515180288761201
309,month,0.0,0.0007688452025917216,-0.0007688452025917216
308,H1,0.0,0.0007959911080794974,-0.0007959911080794974
6,on,0.008064003390908127,0.008861116638158653,-0.0007971132472505259
63,Trump,0.0013810886227967928,0.0022179744976732014,-0.0008368858748764086
40,net,0.0020628024442796086,0.0029187624123930877,-0.000855959968113479
307,Fitch,0.0,0.0008806054730573519,-0.0008806054730573519
306,euros,0.0,0.0009051523024877874,-0.0009051523024877874
305,results,0.0,0.0009332608287375411,-0.0009332608287375411
23,profit,0.0029670446116350536,0.003909780486849301,-0.0009427358752142475
245,agreement,0.0005015718272049734,0.0014600069096918295,-0.0009584350824868561
256,Q3,0.0004803786514075801,0.0015217109005346108,-0.0010413322491270307
304,posts,0.0,0.0010552248792801368,-0.0010552248792801368
16,with,0.0038536257991593375,0.004927848204717092,-0.0010742224055577542
303,Q2,0.0,0.001207126435520244,-0.001207126435520244
121,million,0.0008583236197944262,0.0022499335069708663,-0.0013916098871764402
218,Q1,0.0005333615909010632,0.0019362154006422798,-0.0014028538097412167
302,Preview,0.0,0.001403789857192322,-0.001403789857192322
28,and,0.0026597435625728516,0.004110583177797883,-0.0014508396152250317
145,loss,0.0007170357811451379,0.0021840902468515805,-0.0014670544657064426
286,2016,0.00043799229981279363,0.0019452640358048718,-0.0015072717359920782
106,announces,0.0009466285189502313,0.002487893359331795,-0.0015412648403815635
301,earnings,0.0,0.0016269253498187915,-0.0016269253498187915
268,reports,0.00046271767157641906,0.0022268306086833975,-0.0017641129371069784
70,share,0.0012786549397760588,0.0035648734678326312,-0.0022862185280565724
20,at,0.0033096676203595776,0.005656552121534337,-0.0023468845011747593
3,in,0.014372505386598849,0.016904486939017107,-0.002531981552418258
25,mln,0.0027904348133234434,0.005365263078959835,-0.0025748282656363913
1,to,0.025841545688954824,0.02850252692763123,-0.002660981238676405
5,for,0.008477270318957295,0.01115802603831404,-0.0026807557193567443
300,per,0.0,0.0027021727409480677,-0.0027021727409480677
9,says,0.006389742502914061,0.009183594593421237,-0.002793852090507176
4,of,0.009642894987813923,0.014939200391363096,-0.005296305403549173
